Drug_A,SMILES_A,Drug_B,SMILES_B,Synergy_Score,Class_Label
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,-14.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Bendamustine,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,6.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,7.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,1.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Tamoxifen,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,-39.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Rapamycin,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,-4.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Carboplatin,C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2],0.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Valrubicin,CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O,-103.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,18.0,Synergistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,-39.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Clofarabine,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N,-65.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Vinorelbine,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,38.0,Synergistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Gemcitabine,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,11.0,Synergistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,7-Ethyl-10-hydroxycamptothecin,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O,6.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Nelarabine,COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,-18.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Vorinostat,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,-8.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Capecitabine,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,-57.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Exemestane,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,13.0,Synergistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Gefitinib,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,16.0,Synergistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Fulvestrant,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,-25.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Letrozole,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,1.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Celecoxib,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,-31.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Zoledronate,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,1.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,-12.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Everolimus,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,-62.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Pazopanib,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,-78.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Imatinib,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,-32.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Lapatinib,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,2.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Nilotinib,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,9.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Sorafenib,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,-47.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Lenalidomide,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,44.0,Synergistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Raloxifene,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,-82.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Abiraterone,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=CN=CC=C5)C)O,-54.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Sunitinib,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,-10.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Vemurafenib,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,-7.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Depsipeptide,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C,3.0,Additive
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Vismodegib,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,-96.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Crizotinib,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,-82.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Axitinib,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,-46.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Vandetanib,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,-83.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Cabazitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,-93.0,Antagonistic
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,Ruxolitinib,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-126.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Chlorambucil,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,88.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Melphalan,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,-46.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Triethylenemelamine,C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4,-38.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-34.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Fluorouracil,C1=C(C(=O)NC(=O)N1)F,-89.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Uracil Mustard,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,26.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Dacarbazine,CN(C)/N=N/C1=C(NC=N1)C(=O)N,28.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Megestrol Acetate,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,58.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Lomustine,C1CCC(CC1)NC(=O)N(CCCl)N=O,35.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Daunorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,-4.0,Additive
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,48.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Doxorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-6.0,Additive
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,80.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,64.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,-18.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Vinorelbine,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,-89.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Pemetrexed,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,85.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Exemestane,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,-24.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Gefitinib,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,-87.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Pazopanib,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,-28.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Lenalidomide,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,-11.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Raloxifene,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,-5.0,Additive
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Abiraterone,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=CN=CC=C5)C)O,20.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Vemurafenib,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,14.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Vismodegib,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,-14.0,Antagonistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Crizotinib,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,11.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Axitinib,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,14.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Vandetanib,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,15.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Cabazitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,43.0,Synergistic
6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,Ruxolitinib,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-30.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Methotrexate,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,-7.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,12.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Actinomycin D,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N([C@H](C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)N[C@H]6[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C)N)C,-47.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Chlorambucil,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,-42.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Thiotepa,C1CN1P(=S)(N2CC2)N3CC3,-22.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Melphalan,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,-13.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Triethylenemelamine,C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4,-13.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-30.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Fluorouracil,C1=C(C(=O)NC(=O)N1)F,26.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Mithramycin,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,-8.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Floxuridine,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,7.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Hydroxyurea,C(=O)(N)NO,-8.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Uracil Mustard,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,-14.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Mitotane,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,-7.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Dacarbazine,CN(C)/N=N/C1=C(NC=N1)C(=O)N,-43.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Vinblastine,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-7.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Cytarabine,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,-5.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Vincristine,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-54.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Megestrol Acetate,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,20.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Lomustine,C1CCC(CC1)NC(=O)N(CCCl)N=O,-2.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Daunorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,47.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Azacitidine,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,21.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Cladribine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,-70.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Fludarabine,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,-56.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Isotretinoin,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,-7.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,8.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Doxorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,52.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Bleomycin,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,16.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,-121.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Bendamustine,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,-84.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,6.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,8.0,Additive
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Tamoxifen,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,11.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Carboplatin,C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2],-102.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Valrubicin,CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O,-77.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,29.0,Synergistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,-51.0,Antagonistic
6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,Vinorelbine,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,36.0,Synergistic
